Fecha,Bolivia_INI,Irán_INI,Republica Dominicana_INI,Holanda_INI,Pakistan_INI,Iraq_INI,Solomon Islands,Kuwait_INI,Ucrania_INI,Francia_INI,México_INI,Polonia_INI,Oman_INI,South Africa_INI,Chile_INI,Emiratos Arabes Unidos_INI,China_INI,Kazakhstan_INI,Egipto_INI,Saudi Arabia_INI,Ecuador_INI,Filipinas_INI,Perú_INI,Suecia_INI,Indonesia_INI,Estados Unidos_INI,Honduras_INI,India_INI,Qatar_INI,Guatemala_INI,Bielorrusia_INI,Panama_INI,Nepal_INI,Canada_INI,Rumania_INI,Japón_INI,Colombia_INI,Reino Unido_INI,Morocco_INI,Israel_INI,Argentina_INI,Alemania_INI,Chequia_INI,Italia_INI,Costa Rica_INI,Bangladesh_INI,Rusia_INI,Turquía_INI,Bélgica_INI,España_INI,Brasil_INI,Irán Diario,Francia Diario,México Diario,Chile Diario,China Diario,Perú Diario,Estados Unidos Diario,India Diario,Reino Unido Diario,Alemania Diario,Italia Diario,Rusia Diario,Turquía Diario,España Diario,Brasil Diario,Pakistán Diario,Arabia Saudita Diario,Sudáfrica Diario,Bangladesh Diario,Bolivia Diario,Republica Dominicana Diario,Holanda Diario,Iraq Diario,Kuwait Diario,Ucrania Diario,Polonia Diario,Oman Diario,Emiratos Arabes Unidos Diario,Kazakhstan Diario,Egipto Diario,Ecuador Diario,Filipinas Diario,Suecia Diario,Indonesia Diario,Honduras Diario,Qatar Diario,Guatemala Diario,Bielorrusia Diario,Panama Diario,Nepal Diario,Canada Diario,Rumania Diario,Japón Diario,Colombia Diario,Morocco Diario,Israel Diario,Argentina Diario,Chequia Diario,Costa Rica Diario,Bélgica Diario,Irán,Francia,México,Chile,China,Perú,Estados Unidos,India,Reino Unido,Alemania,Italia,Rusia,Turquía,España,Brasil,Pakistán,Arabia Saudita,Sudáfrica,Bangladesh,Bolivia,Republica Dominicana,Holanda,Iraq,Kuwait,Ucrania,Polonia,Oman,Emiratos Arabes Unidos,Kazakhstan,Egipto,Ecuador,Filipinas,Suecia,Indonesia,Honduras,Qatar,Guatemala,Bielorrusia,Panama,Nepal,Canada,Rumania,Japón,Colombia,Morocco,Israel,Argentina,Chequia,Costa Rica,Bélgica
20200926,93406,372051,85220,3516,295613,276918,0,94211,90142,96937,612361,67326,86765,601818,430259,79676,85360,102666,94374,316405,102852,232906,657836,0,199403,2750459,26088,4941627,121738,78284,74046,86796,53013,132253,97554,73677,700112,2333,94150,157537,556489,250104,30936,223693,27760,268777,936881,274514,19246,150376,4153307,2209,28,3320,1679,17,21347,23124,92043,30,940,977,5926,1232,0,24817,280,769,2669,1753,538,610,86,3652,649,1818,586,0,857,136,843,0,507,0,3207,360,226,534,121,638,1147,544,1396,661,12635,2218,3963,9565,196,737,62,1967,464,4375,1810,22,7037,22557,88502,32,1297,750,4706,1199,0,30722,442,1041,1814,2179,758,621,106,3974,701,1376,543,246,764,147,794,829,3271,0,3353,595,233,563,107,951,1106,736,3910,553,7664,2020,3146,10480,695,488,38
20200927,93791,374170,85965,3642,296022,280673,0,94929,91179,96937,616696,67904,87801,603721,431704,80544,85381,102736,95080,317005,112296,252510,657836,0,203014,2766280,26088,5016520,121995,78698,74120,87215,53898,133204,98607,73677,711472,2339,95591,159931,565935,250866,31268,224417,27760,270491,939921,275630,19275,150376,4172711,2119,0,4335,1445,21,0,15821,74893,6,762,724,3040,1116,0,19404,409,600,1903,1714,385,745,126,3755,718,1037,578,1036,868,70,706,9444,19604,0,3611,0,257,414,74,419,885,951,1053,0,11360,1441,2394,9446,332,0,29,1995,464,4237,1813,21,7037,22491,88315,14,1309,770,4731,1200,0,32108,444,1010,1844,2132,679,627,115,3998,710,1410,518,288,792,151,780,1088,3210,0,3429,587,237,555,110,936,1086,781,3970,511,8006,2005,3210,10459,712,488,39
20200928,94324,376531,86422,3755,296340,284784,0,95511,91754,97127,622398,68420,88234,604478,433016,81462,85398,102805,95586,317846,112296,252665,664490,0,206870,2794608,26957,5101397,122209,79067,74167,87695,54640,134551,99344,74495,722536,2352,97468,165191,576715,252693,31799,225190,29420,272073,942619,277052,19301,150376,4197372,2361,190,5702,1312,17,6654,28328,84877,13,1827,773,2698,1422,0,24661,318,841,757,1582,533,457,113,4111,582,575,516,433,918,69,506,0,155,0,3856,869,214,369,47,480,742,1347,737,818,11064,1877,5260,10780,531,1660,26,2037,478,4168,1807,21,6978,22860,88714,14,1334,803,4748,1214,0,30517,434,994,1799,2066,652,617,121,3975,715,1405,523,308,820,156,758,1088,3226,0,3462,605,234,551,111,922,1076,817,4007,542,8258,2036,3330,10554,699,587,40
20200929,94895,378727,86998,3919,296881,288812,0,96049,93664,98088,625512,68955,88528,606520,434794,82538,85423,102874,96094,318542,112296,252930,670989,0,210437,2813305,27383,5187825,122448,79654,74320,88202,55371,135765,100636,74962,734154,2368,100253,167804,585857,255212,32759,226506,30703,273698,948985,278504,19386,150376,4237152,2196,961,3114,1778,25,6499,18697,86428,16,2519,1316,6366,1452,0,39780,541,696,2042,1625,571,576,164,4028,538,1910,535,294,1076,69,508,0,265,0,3567,426,239,587,153,507,731,1214,1292,467,11618,2785,2613,9142,960,1283,85,2053,519,3998,1775,21,6973,22727,88962,13,1436,847,4807,1232,0,30403,437,966,1671,2007,620,615,127,3962,702,1446,529,315,850,115,739,1088,3256,0,3527,635,236,548,119,901,1052,856,4099,576,9013,2086,3363,10498,725,655,43
20200930,95529,380956,87629,4019,297497,292197,0,96688,95829,98632,628007,69695,88528,608112,436589,83724,85460,102937,96494,319154,112296,253488,676925,0,214947,2840688,27922,5273201,122699,80256,74525,89061,56428,137181,102476,75522,743653,2373,102715,174506,594645,256861,33443,227704,37841,275487,954788,279749,19454,150376,4274774,2229,544,2495,1795,37,5936,27383,85376,5,1649,1198,5803,1245,0,37622,616,612,1592,1789,634,631,100,3385,639,2165,740,0,1186,63,400,0,558,0,4510,539,251,602,205,859,1057,1416,1840,560,9499,2462,6702,8788,684,7138,68,2067,524,3843,1767,22,6869,22508,89152,13,1446,889,4809,1225,0,30665,452,939,1708,1966,607,624,127,3925,679,1489,542,298,876,106,710,1088,3259,0,3632,567,236,550,123,877,1052,912,4231,529,9541,2125,3663,10456,751,1149,46
20201001,96165,383368,88205,4111,298055,295882,0,97197,97956,99154,629630,70401,88528,609584,438148,84903,85479,103028,96855,319746,112296,254223,690528,0,218487,2860650,28517,5352078,122911,80800,74777,89903,57389,138548,103994,76081,751691,2383,104136,179468,603140,258220,34186,228844,39843,277078,960729,281151,19521,150376,4299659,2412,522,1623,1559,19,13603,19962,78877,10,1359,1140,5941,1402,0,24885,558,592,1472,1591,636,576,92,3685,509,2127,706,0,1179,91,361,0,735,0,3540,595,212,544,252,842,961,1367,1518,559,8038,1421,4962,8495,743,2002,67,2109,528,3606,1730,21,6858,22880,88538,13,1413,921,4827,1243,0,30409,455,896,1734,1905,604,632,129,3913,663,1523,548,277,913,101,693,1088,3295,0,3700,560,236,539,129,859,1031,969,4339,518,9731,2086,3796,10485,772,1227,48
20201002,96654,385264,88840,4207,298593,299804,0,97898,100163,100253,633806,71353,88528,611044,439607,86071,85494,103110,97143,320348,112296,254617,690528,0,221340,2873369,28978,5427706,123108,81466,74982,90772,60696,139817,105582,76700,753953,2389,106044,185122,614515,259722,35032,229970,42621,278627,966724,282657,19521,150376,4299659,1896,1099,4176,1459,15,0,12719,75628,6,1502,1126,5995,1506,0,0,538,602,1460,1549,489,635,96,3922,701,2207,952,0,1168,82,288,0,394,0,2853,461,197,666,205,869,3307,1269,1588,619,2262,1908,5654,11375,846,2778,0,2126,540,3693,1688,21,6858,22636,87091,13,1433,940,4879,1275,0,28723,468,857,1729,1878,586,619,107,3893,652,1564,574,277,949,92,656,1088,3273,0,3612,559,235,551,135,834,1205,1012,1239,517,9893,2097,3936,10516,798,1390,44
20201003,97105,387675,89635,4305,298968,303665,0,98435,102347,100281,637993,72209,88528,612763,440881,87122,85511,103205,97274,320974,112296,255046,695645,0,225052,2897322,29187,5509966,123302,82040,75148,91195,62740,140711,107058,76700,757801,2396,108687,191251,626114,260916,39073,231217,45007,280069,972249,283868,19645,150376,4361108,2411,28,4187,1274,17,5117,23953,82260,7,1194,1247,5525,1211,0,61449,375,626,1719,1442,451,795,98,3861,537,2184,856,0,1051,95,131,0,429,0,3712,209,194,574,166,423,2044,894,1476,0,3848,2643,6129,11599,4041,2386,124,2146,478,3703,1627,20,7224,22848,86209,12,1458,964,4907,1268,0,30301,476,825,1666,1835,577,630,113,3866,638,1620,596,277,972,95,615,1088,3226,0,3622,527,230,539,138,786,1248,1052,1281,475,9294,2120,4200,10574,1060,1533,50
20201004,97547,389966,90366,4381,298968,307482,0,99040,103762,100281,645123,73003,90296,614781,442070,88123,85530,103277,97355,321485,120511,273079,700868,0,228453,2911699,29305,5586703,123475,82454,75148,91809,64069,142502,108135,77851,761674,2403,111036,195629,636672,262002,44149,231914,45007,281656,975488,285050,19679,150376,4375354,2291,0,7130,1189,19,5223,14377,76737,7,1086,697,3239,1182,0,14246,0,511,2018,1587,442,731,76,3817,605,1415,794,1768,1001,72,81,8215,18033,0,3401,118,173,414,0,614,1329,1791,1077,1151,3873,2349,4378,10558,5076,0,34,2171,478,3905,1595,21,6645,22931,85022,13,1486,969,4933,1273,0,29422,436,789,1765,1792,566,621,110,3849,634,1666,622,348,989,95,559,1261,3087,0,3652,517,227,543,135,746,1274,1136,1312,518,9177,2165,4397,10603,1385,1533,51
20201005,98007,392293,90942,4492,300616,312158,0,99549,104966,100873,670034,73552,90600,615684,443453,89410,85540,103367,97398,322055,120511,273123,706223,0,232593,2935142,29768,5662490,123664,82828,75303,92423,65202,144653,108526,78071,766300,2409,113336,204355,649017,265624,46636,232681,49703,283182,978610,286370,19712,150376,4397882,2327,592,24911,1383,10,5355,23443,75787,6,3622,767,3122,1320,0,22528,1648,570,903,1526,460,576,111,4676,509,1204,549,304,1287,90,43,0,44,0,4140,463,189,374,155,614,1133,2151,391,220,4626,2300,8726,12345,2487,4696,33,2198,470,5266,1596,20,7028,22800,83187,13,1641,998,4970,1281,0,28889,533,754,1748,1748,555,619,107,3863,616,1703,639,344,1023,93,505,1261,3064,0,3700,511,223,547,143,722,1283,1212,1277,507,8957,2084,4827,10032,1515,1755,53
20201006,98542,394800,91569,4564,301288,316371,0,100179,107210,101443,676923,74158,91275,616857,445418,90556,85566,103465,97449,322612,120511,273313,712888,0,236437,2952390,30131,5744693,123893,83480,75376,92950,67542,146429,109898,78521,770812,2417,115354,211397,660272,267747,48788,234099,50020,284833,984767,287599,19812,150376,4430340,2507,570,6889,1965,26,6665,17248,82203,8,2123,1418,6157,1229,0,32458,672,557,1173,1651,535,627,72,4213,630,2244,606,675,1146,98,51,0,190,0,3844,363,229,652,73,527,2340,1776,1372,450,4512,2018,7042,11255,2152,317,100,2219,463,5569,1589,21,7504,21817,82649,13,1647,1031,4989,1279,0,29536,527,709,1711,1717,549,631,108,3901,612,1735,656,363,1038,100,450,1261,3048,0,3724,493,223,544,142,688,1392,1253,1266,522,9279,2105,5046,10217,1617,1737,55
20201007,99268,397109,92157,4607,302375,319784,0,100776,109968,102061,679693,75346,91329,618127,447053,91710,85588,103604,97492,323208,120511,273723,723606,0,240291,2999895,30590,5827704,124108,84036,75683,93610,68668,147814,111564,79123,773973,2425,118142,216613,670725,269722,50767,235303,50295,286631,991277,288954,19895,150376,4457172,2309,618,2770,1635,22,10718,47505,83011,8,1975,1204,6510,1355,0,26832,1087,596,1270,1798,726,588,43,3413,597,2758,1188,54,1154,139,43,0,410,0,3854,459,215,556,307,660,1126,1385,1666,602,3161,2788,5216,10453,1979,275,83,2233,397,5577,1563,20,6223,23546,82337,13,1715,1046,5048,1302,0,29310,570,673,1707,1691,551,623,105,3914,603,1800,699,346,1051,92,404,1261,3025,0,3738,469,222,541,151,655,1337,1283,1286,541,7978,2136,5118,10374,1718,1726,58
20201008,99812,399300,92567,4686,302708,323815,0,101314,112365,102542,682604,76490,91731,618771,448710,93479,85612,103758,97524,323769,120511,274318,728216,0,244060,3021252,31089,5906069,124327,84738,76081,94391,71343,149692,113112,79674,773973,2474,120275,221571,684844,271960,51160,236363,51782,288316,998197,290352,19981,150376,4488092,2191,481,2911,1657,24,4610,21357,78365,49,2238,1060,6920,1398,0,30920,333,561,644,1685,544,410,79,4031,538,2397,1144,402,1769,154,32,0,595,0,3769,499,219,702,398,781,2675,1878,1548,551,0,2133,4958,14119,393,1487,86,2248,469,5486,1560,21,6552,22219,82136,14,1728,1043,5110,1313,0,27510,569,641,1633,1659,551,611,98,3932,597,1839,738,355,1110,100,349,1261,3028,0,3729,465,219,544,168,636,1495,1365,1303,543,7978,2149,5197,10590,1698,1802,61
20201009,100347,401379,93061,4709,303062,328097,0,102024,114872,103232,687123,77875,91731,620081,450297,94903,85641,103910,97592,324282,120511,275307,728216,0,247667,3039089,31736,5988822,124559,85343,76543,94962,73023,152046,114792,80140,780547,2488,123022,225248,697141,273718,53173,237549,52327,289912,1005199,291754,20072,150376,4502854,2079,690,4519,1587,29,0,17837,82753,14,1758,1186,7002,1402,0,14762,354,513,1310,1596,535,494,23,4282,710,2507,1385,0,1424,152,68,0,989,0,3607,647,232,605,462,571,1680,2354,1680,466,6574,2747,3677,12297,2013,545,91,2253,452,5577,1551,21,6552,22268,81374,13,1754,1060,5303,1319,0,26740,552,618,1495,1635,534,604,91,3917,604,1896,795,355,1149,99,290,1261,3065,0,3677,429,218,542,187,629,1511,1453,1331,509,6648,2221,5120,10730,1602,1807,63
20201010,100786,403950,93627,4761,303458,332330,0,102722,116861,103232,689377,78982,91731,622153,452054,95973,85658,103980,97643,324737,120511,276094,733000,0,251481,3062983,31931,6077976,124767,86046,76543,95552,74252,153857,116628,80798,783131,2495,124854,225725,709464,274934,54909,238525,52669,291365,1011911,293145,20202,150376,4502854,2571,0,2254,1757,17,4784,23894,89154,7,1216,976,6712,1391,0,0,396,455,2072,1453,439,566,52,4233,698,1989,1107,0,1070,70,51,0,787,0,3814,195,208,703,0,590,1229,1811,1836,658,2584,1832,477,12323,1736,342,130,2279,450,5501,1557,21,5369,22323,81168,12,1774,1059,5359,1331,0,24968,560,595,1453,1613,527,601,89,3958,608,1909,833,355,1164,94,234,1261,3085,0,3720,417,216,554,178,625,1517,1543,1362,509,5930,2193,4871,10927,1712,1779,68
20201011,101103,406389,94084,4783,304185,336157,0,103268,117829,103232,694214,80302,92840,623765,453352,97284,85669,104041,97688,325330,128134,293075,738189,0,255027,3075077,32012,6149535,124978,86582,77220,96164,75804,155901,117942,81266,789787,2503,127407,228658,721380,276983,54980,239709,52669,292860,1016120,294357,20272,150376,4526393,2439,0,4837,1298,11,5189,12094,71559,8,2049,1184,4209,1212,0,23539,727,593,1612,1495,317,457,22,3827,546,968,1320,1109,1311,61,45,7623,16981,0,3546,81,211,536,677,612,1552,2044,1314,468,6656,2553,2933,11916,71,0,70,2301,450,5537,1546,21,5740,22057,80930,12,1866,1092,5443,1338,0,25263,583,595,1432,1598,522,580,82,3963,596,1904,886,360,1196,93,186,1131,2898,0,3715,423,213,563,221,639,1565,1621,1381,542,5594,2273,4909,11103,1694,1779,71
20201012,101523,409121,94532,4832,304609,340050,0,103802,118740,104035,700826,81201,93222,624659,454434,98555,85690,104203,97743,325839,128134,293152,743969,0,258519,3106728,32214,6227295,125176,87016,77423,96675,77277,156940,118912,81552,798396,2511,129498,238681,732582,278391,58200,240600,53247,294391,1019905,295658,20324,150376,4526393,2732,803,6612,1082,21,5780,31651,77760,8,1408,891,3785,1301,0,0,424,509,894,1531,420,448,49,3893,534,911,899,382,1271,162,55,0,77,0,3492,202,198,434,203,511,1473,1039,970,286,8609,2091,10023,11202,3220,578,52,2328,493,5602,1530,21,5677,22294,80421,11,1836,1101,5520,1329,0,23502,591,571,1442,1594,514,579,77,3948,592,1928,913,356,1221,100,154,1131,2892,0,3689,376,212,568,233,641,1617,1599,1398,504,5419,2288,5249,11133,1886,1702,73
20201013,102083,411840,94941,4915,305080,344208,0,104508,120999,105203,703457,82004,93557,625574,456499,100007,85707,104346,97841,326339,128134,293383,748097,0,263296,3124593,32772,6301927,125373,87744,77797,97297,78780,160223,120515,82063,806703,2535,131462,245811,742235,280533,59901,242028,53670,295873,1027348,296972,20452,150376,4526393,2719,1168,2631,2065,17,4128,17865,74632,24,2142,1428,7443,1314,0,0,471,500,915,1482,560,409,83,4158,706,2259,803,335,1452,143,98,0,231,0,4777,558,197,728,374,622,1503,3283,1603,511,8307,1964,7130,9653,1701,423,128,2365,508,5568,1550,20,5508,22235,79579,12,1809,1109,5597,1319,0,20660,586,557,1361,1584,513,567,71,3957,604,1953,932,359,1248,105,125,1131,2890,0,3776,385,209,578,248,650,1672,1747,1420,507,5182,2229,5572,11170,1939,1641,76
20201014,102642,414831,95460,5010,305395,347396,0,105236,123263,106374,703489,83847,93908,626898,458073,101659,85720,104525,97920,326820,128134,293860,753959,0,267851,3155794,32990,6383441,125584,88416,78218,97919,80954,162064,122714,82576,816667,2551,133959,251711,751146,283656,60901,244065,54155,297449,1035141,298368,20587,150376,4526393,2991,1171,32,1574,13,5862,31201,81514,16,3123,2037,7793,1396,0,0,315,481,1324,1576,559,519,95,3188,728,2264,1843,351,1652,179,79,0,477,0,4555,218,211,672,421,622,2174,1841,2199,513,9964,2497,5900,8911,1000,485,135,2420,553,5392,1535,19,5502,22508,79303,13,1914,1169,5740,1330,0,17973,564,548,1342,1569,508,559,71,3943,611,1960,1011,384,1281,113,102,1131,2884,0,3779,362,206,583,264,633,1752,1777,1446,504,5215,2232,5515,11179,1961,1165,81
20201015,103499,418054,96152,5049,305835,350752,0,105846,124316,107043,707631,85588,94229,628301,459536,103325,85743,104801,98011,327327,128134,294161,759597,0,273661,3177397,34099,6453779,125802,88931,78583,98671,84518,164154,125009,83272,826831,2561,136036,257226,764859,286137,63350,245964,57731,299229,1043431,299679,20720,150376,4526393,3223,669,4142,1463,23,5638,21603,70338,10,2481,1899,8290,1311,0,0,440,507,1403,1780,857,692,39,3356,610,1053,1741,321,1666,276,91,0,301,0,5810,1109,218,515,365,752,3564,2090,2295,696,10164,2077,5515,13713,2449,3576,133,2478,564,5572,1528,19,4934,22625,78693,13,1994,1223,5907,1323,0,16195,556,542,1337,1582,524,568,67,3919,618,1883,1085,407,1316,127,83,1131,2853,0,3941,399,207,581,272,626,1938,1829,1501,514,5367,2279,5554,11551,2083,1278,86
20201016,103896,420910,96883,5108,306640,353962,0,106495,126721,108014,712250,87773,94229,629260,461097,104943,85762,104921,98089,327795,128134,294865,769077,0,277544,3197539,34546,6524595,126006,89494,78990,99286,88040,166313,127076,83882,837001,2565,138989,262503,778501,289027,66093,247872,58269,300738,1051780,301098,20867,150376,4526393,2856,971,4619,1561,19,9480,20142,70816,4,2890,1908,8349,1419,0,0,805,468,959,1509,397,731,59,3210,649,2405,2185,0,1618,120,78,0,704,0,3883,447,204,563,407,615,3522,2159,2067,610,10170,2953,5277,13642,2743,538,147,2546,554,5603,1535,19,5611,23155,78349,13,2093,1279,6075,1317,0,16195,575,532,1301,1579,517,575,64,3868,614,1897,1173,407,1348,129,68,1131,2875,0,4015,398,207,573,286,608,1953,1893,1535,513,5932,2353,5527,11713,2219,1118,96
20201017,104202,423921,97575,5184,307069,357291,0,107108,129033,108014,715848,90162,94229,630436,462712,106354,85791,105001,98157,328165,128134,295312,774356,0,281592,3220573,34662,6597209,126218,90001,79429,100348,89840,166444,129556,84461,847467,2572,141381,265445,791174,291129,68945,249127,58816,302298,1060279,302499,21074,150376,4526393,3011,0,3598,1615,29,5279,23034,72614,7,2102,1255,8499,1401,0,0,429,370,1176,1560,306,692,76,3329,613,2312,2389,0,1411,80,68,0,447,0,4048,116,212,507,439,1062,1800,131,2480,579,10466,2392,2942,12673,2852,547,207,2589,552,5561,1559,20,5622,23089,77660,13,2158,1279,6288,1331,0,11806,579,514,1262,1588,507,567,63,3830,620,1906,1282,407,1374,128,63,1131,2876,0,4039,391,208,569,306,654,1936,1838,1607,554,6405,2335,5300,11790,2134,986,102
20201018,104483,427400,98207,5206,307409,360477,0,107860,130338,108014,720973,92651,95624,634543,463943,107516,85819,105001,98247,328538,134187,310158,774356,0,285324,3234138,34964,6663608,126406,90610,79757,101041,92166,169751,130894,84461,858294,2589,143972,268093,803965,293447,72134,251461,58816,303972,1065608,304003,21157,150376,4526393,3479,0,5125,1231,28,0,13565,66399,17,2318,2334,5329,1504,0,0,340,373,4107,1674,281,632,22,3186,752,1305,2489,1395,1162,0,90,6053,14846,0,3732,302,188,609,328,693,2326,3307,1338,0,10827,2591,2648,12791,3189,0,83,2674,552,5418,1562,21,5249,23031,76922,13,2246,1396,6437,1354,0,10789,603,504,1412,1594,495,560,59,3785,630,1898,1403,381,1385,123,64,977,2649,0,4062,404,209,583,329,659,2007,1946,1626,472,6901,2353,5176,11950,1999,986,106
20201019,104957,431360,98880,5294,308010,363532,0,108606,131473,109611,727759,94014,96400,635257,465021,108811,85840,105145,98314,328895,134187,310303,784056,0,289243,3272603,35398,6733328,126650,91032,80130,101545,94501,172406,132082,85310,867961,2613,146421,278394,803965,296672,74908,252959,59580,305599,1070920,305427,21214,150376,4526393,3960,1597,6786,1078,21,9700,38465,69720,24,3225,1498,5312,1424,0,0,601,357,714,1627,474,673,88,3055,746,1135,1363,776,1295,144,67,0,145,0,3919,434,244,422,373,504,2335,2655,1188,849,9667,2449,10301,0,2774,764,57,2791,624,4123,1541,21,5560,24104,76488,15,2218,1448,6594,1361,0,9179,528,489,1398,1601,496,567,57,3670,647,1893,1462,414,1386,127,65,977,2656,0,4046,402,213,586,345,652,2093,1982,1683,517,7262,2363,5289,11068,2019,706,107
20201020,105526,434676,99271,5327,308674,366134,0,109198,134680,110515,730594,95956,96949,639568,466643,110313,85873,105301,98413,329270,134187,310642,788494,0,293653,3295148,35930,6795103,126866,91604,80503,102028,96609,174514,134395,85867,876731,2626,148838,282505,829647,299743,79108,255005,60109,307141,1080461,306939,21476,150376,4526393,3316,904,2835,1622,33,4438,22545,61775,13,3071,2046,9541,1512,0,0,664,375,4311,1542,569,391,33,2602,592,3207,1942,549,1502,156,99,0,339,0,4410,532,216,572,373,483,2108,2108,2313,557,8770,2417,4111,25682,4200,529,262,2848,648,3834,1516,22,5400,24483,75029,15,2285,1493,6835,1381,0,6861,528,476,1622,1593,499,550,55,3555,644,1962,1557,405,1411,131,69,977,2666,0,4087,414,212,580,366,648,2076,2006,1750,525,7566,2392,5079,12098,2166,721,119
20201021,106330,438709,100051,5365,309136,369010,0,109916,137515,111715,733897,98884,97367,641706,467269,111814,85899,105385,98516,329715,134187,311506,788494,0,297509,3323354,36341,6874518,127093,92149,80905,102725,99605,171405,137835,86429,884895,2636,151634,285475,840520,304173,83136,257374,60738,308845,1091264,308446,21717,150376,4526393,4033,1200,3303,626,26,0,28206,79415,10,4430,2369,10803,1507,0,0,462,445,2138,1704,804,780,38,2876,718,2835,2928,418,1501,84,103,0,864,0,3856,411,227,545,402,697,2996,-3109,3440,562,8164,2796,2970,10873,4028,629,241,2971,690,3872,1444,22,4635,23104,74772,15,2461,1577,7142,1392,0,4944,483,465,1684,1587,504,564,54,3516,653,1968,1681,431,1436,127,73,977,2699,0,4087,411,213,580,373,651,2210,1685,1877,522,7923,2392,4919,12128,2312,746,130
